parent_concept_id	parent_concept_name	parent_concept_code	concept_synonym_name
436077	Developmental delay	248290002	Developmental delay
436077	Developmental delay	248290002	Developmental delay (disorder)
4176645	Auditory system hereditary disorder	362991006	Auditory system hereditary disorder
4176645	Auditory system hereditary disorder	362991006	Auditory system hereditary disorder (disorder)
380513	Congenital cataract	79410001	Congenital cataract (disorder)
380513	Congenital cataract	79410001	Congenital cataract
377085	Congenital anomaly of brain	57148006	Congenital anomaly of brain
377085	Congenital anomaly of brain	57148006	Congenital disease of brain
377085	Congenital anomaly of brain	57148006	Deformity of brain
377085	Congenital anomaly of brain	57148006	Congenital anomaly of brain (disorder)
377085	Congenital anomaly of brain	57148006	Congenital brain anomaly
4274970	Multiple malformation syndrome with facial defects as major feature	65094009	Multiple malformation syndrome with facial defects as major feature (disorder)
4274970	Multiple malformation syndrome with facial defects as major feature	65094009	Multiple malformation syndrome with facial defects as major feature
36716769	Congenital hypogonadotropic hypogonadism	722944006	Congenital hypogonadotropic hypogonadism
36716769	Congenital hypogonadotropic hypogonadism	722944006	Congenital hypogonadotropic hypogonadism (disorder)
45763917	Congenital sensorineural hearing loss	700453005	Congenital sensorineural hearing loss (disorder)
45763917	Congenital sensorineural hearing loss	700453005	Congenital sensorineural hearing loss
4180314	Hereditary disorder of nervous system	363235000	Hereditary disorder of nervous system (disorder)
4180314	Hereditary disorder of nervous system	363235000	Hereditary disorder of nervous system
4312226	Autosomal recessive hereditary disorder	85995004	Autosomal recessive hereditary disorder (disorder)
4312226	Autosomal recessive hereditary disorder	85995004	Hereditary disorder trait (autosomal)
4312226	Autosomal recessive hereditary disorder	85995004	Autosomal recessive hereditary disorder
4312226	Autosomal recessive hereditary disorder	85995004	Recessive hereditary disorder (autosomal)
4176808	Hereditary disorder of endocrine system	363104002	Hereditary disorder of endocrine system (disorder)
4176808	Hereditary disorder of endocrine system	363104002	Hereditary disorder of endocrine system
4049221	Hearing loss associated with syndrome	232333009	Hearing loss associated with syndrome
4049221	Hearing loss associated with syndrome	232333009	Hearing loss associated with syndrome (disorder)
4049221	Hearing loss associated with syndrome	232333009	Syndromal deafness
440076	Short stature disorder	237836003	Short stature disorder (disorder)
440076	Short stature disorder	237836003	Short stature disorder
440076	Short stature disorder	237836003	Short stature
440076	Short stature disorder	237836003	Small stature
440076	Short stature disorder	237836003	SS - Short stature
4181215	Reproductive system hereditary disorder	363290007	Reproductive system hereditary disorder (disorder)
4181215	Reproductive system hereditary disorder	363290007	Reproductive system hereditary disorder
4176645	Auditory system hereditary disorder	362991006	Auditory system hereditary disorder
4176645	Auditory system hereditary disorder	362991006	Auditory system hereditary disorder (disorder)
381114	Microcephalus	1829003	Microcephalus (disorder)
381114	Microcephalus	1829003	Nanocephaly
381114	Microcephalus	1829003	Microcephalus
381114	Microcephalus	1829003	Micrencephaly
381114	Microcephalus	1829003	Microcephaly
4028271	X-linked hereditary disease	128430005	X-linked hereditary disease (disorder)
4028271	X-linked hereditary disease	128430005	X-linked hereditary disease
432898	Severe intellectual disability	40700009	Severe mental retardation (Intelligence Quotient 20-34)
432898	Severe intellectual disability	40700009	Severe mental retardation (I.Q. 20-34)
432898	Severe intellectual disability	40700009	Severe intellectual development disorder
432898	Severe intellectual disability	40700009	Severe intellectual disability (disorder)
432898	Severe intellectual disability	40700009	Severe mental handicap
432898	Severe intellectual disability	40700009	Severe intellectual disability
4075828	Global developmental delay	224958001	Global developmental delay (disorder)
4075828	Global developmental delay	224958001	Global developmental delay
4274970	Multiple malformation syndrome with facial defects as major feature	65094009	Multiple malformation syndrome with facial defects as major feature (disorder)
4274970	Multiple malformation syndrome with facial defects as major feature	65094009	Multiple malformation syndrome with facial defects as major feature
40277917	Intellectual disability	110359009	Intellectual disability
40277917	Intellectual disability	110359009	Intellectual developmental disorder
40277917	Intellectual disability	110359009	Mental retardation
40277917	Intellectual disability	110359009	Intellectual disability (disorder)
4217281	Curling's ulcers	39755000	Curling's ulcer of stomach
4217281	Curling's ulcers	39755000	Curling ulcers
4217281	Curling's ulcers	39755000	Curling's ulcers (disorder)
4217281	Curling's ulcers	39755000	Curling's ulcers
4217281	Curling's ulcers	39755000	Acute gastric erosion associated with severe burns
4188456	Stress ulcer of stomach	415624002	Stress ulcer of stomach
4188456	Stress ulcer of stomach	415624002	Stress ulcer of stomach (disorder)
4188456	Stress ulcer of stomach	415624002	Gastric stress ulcer
45769438	Acute severe exacerbation of asthma	708090002	Acute severe exacerbation of asthma
45769438	Acute severe exacerbation of asthma	708090002	Acute severe exacerbation of asthma (disorder)
42538744	Exacerbation of allergic asthma	762521001	Exacerbation of allergic asthma (disorder)
42538744	Exacerbation of allergic asthma	762521001	Exacerbation of allergic asthma
132797	Sepsis	91302008	Sepsis
132797	Sepsis	91302008	Sepsis (disorder)
132797	Sepsis	91302008	Systemic infection
4085264	Distal arthrogryposis syndrome	24269006	Distal arthrogryposis syndrome
4085264	Distal arthrogryposis syndrome	24269006	Distal arthrogryposis syndrome (disorder)
4085264	Distal arthrogryposis syndrome	24269006	Distal arthrogryposis
72418	Scoliosis deformity of spine	298382003	Scoliosis deformity of spine
72418	Scoliosis deformity of spine	298382003	Scoliosis deformity of spine (disorder)
72418	Scoliosis deformity of spine	298382003	Scoliosis
43530620	Oral lesion	1071000119107	Oral lesion
43530620	Oral lesion	1071000119107	Oral lesion (finding)
35624868	Lesion of face	767811005	Lesion of face (finding)
35624868	Lesion of face	767811005	Facial lesion
35624868	Lesion of face	767811005	Lesion of face
4344497	Soft tissue lesion	239953001	Soft tissue lesion (disorder)
4344497	Soft tissue lesion	239953001	Soft tissue lesion
132943	Acute periodontitis	21638000	Acute pericementitis
132943	Acute periodontitis	21638000	Acute periodontitis
132943	Acute periodontitis	21638000	Acute periodontitis (disorder)
320651	Severe acute respiratory syndrome	398447004	SARS
320651	Severe acute respiratory syndrome	398447004	SARS-CoV infection
320651	Severe acute respiratory syndrome	398447004	Severe acute respiratory syndrome
320651	Severe acute respiratory syndrome	398447004	Severe acute respiratory syndrome (disorder)
4085100	Viral upper respiratory tract infection	281794004	Viral upper respiratory tract infection
4085100	Viral upper respiratory tract infection	281794004	URTI - Viral upper respiratory tract infection
4085100	Viral upper respiratory tract infection	281794004	Viral upper respiratory tract infection (disorder)
4179989	Autosomal recessive SCID	362993009	Autosomal recessive severe combined immunodeficiency disease (disorder)
4179989	Autosomal recessive SCID	362993009	Autosomal recessive severe combined immunodeficiency disease
4179989	Autosomal recessive SCID	362993009	Autosomal recessive SCID
4179989	Autosomal recessive SCID	362993009	Autosomal recessive severe combined immunodeficiency disease (disorder)
4179989	Autosomal recessive SCID	362993009	Autosomal recessive severe combined immunodeficiency disease
4179989	Autosomal recessive SCID	362993009	Autosomal recessive SCID
45768754	Generalized chronic periodontitis	707251008	Generalized chronic periodontitis
45768754	Generalized chronic periodontitis	707251008	Generalized chronic periodontitis (disorder)
45768754	Generalized chronic periodontitis	707251008	Generalised chronic periodontitis
132943	Acute periodontitis	21638000	Acute pericementitis
132943	Acute periodontitis	21638000	Acute periodontitis
132943	Acute periodontitis	21638000	Acute periodontitis (disorder)
4111325	Neonatal hyperparathyroidism	254119005	Neonatal hyperparathyroidism
4111325	Neonatal hyperparathyroidism	254119005	Neonatal hyperparathyroidism (disorder)
45768755	Localized chronic periodontitis	707252001	Localized chronic periodontitis
45768755	Localized chronic periodontitis	707252001	Localized chronic periodontitis (disorder)
45768755	Localized chronic periodontitis	707252001	Localised chronic periodontitis
29783	Severe combined immunodeficiency disease	31323000	Severe combined immunodeficiency disease (disorder)
29783	Severe combined immunodeficiency disease	31323000	Severe combined immunodeficiency disease
29783	Severe combined immunodeficiency disease	31323000	SCID
29783	Severe combined immunodeficiency disease	31323000	SCID - Severe combined immunodeficiency
29783	Severe combined immunodeficiency disease	31323000	Combined T-cell and B-cell immunodeficiency
29783	Severe combined immunodeficiency disease	31323000	Severe combined immunodeficiency
377270	Hereditary retinal dystrophy	41799005	Hereditary retinal dystrophy
377270	Hereditary retinal dystrophy	41799005	Hereditary retinal dystrophy (disorder)
4312226	Autosomal recessive hereditary disorder	85995004	Autosomal recessive hereditary disorder (disorder)
4312226	Autosomal recessive hereditary disorder	85995004	Hereditary disorder trait (autosomal)
4312226	Autosomal recessive hereditary disorder	85995004	Autosomal recessive hereditary disorder
4312226	Autosomal recessive hereditary disorder	85995004	Recessive hereditary disorder (autosomal)
374912	Leukodystrophy	192781003	Leukodystrophy
374912	Leukodystrophy	192781003	Leucodystrophy
374912	Leukodystrophy	192781003	Leukodystrophy (disorder)
4136193	Physical health problems	413320001	Physical health problems (finding)
4136193	Physical health problems	413320001	Physical health problems
4178116	Familial hypomagnesemia-hypercalciuria	50029007	Familial hypomagnesemia-hypercalciuria (disorder)
4178116	Familial hypomagnesemia-hypercalciuria	50029007	Familial hypomagnesemia-hypercalciuria
4178116	Familial hypomagnesemia-hypercalciuria	50029007	Familial hypomagnesaemia-hypercalciuria
4178955	Hereditary disorder of the urinary system	363338001	Hereditary disorder of the urinary system
4178955	Hereditary disorder of the urinary system	363338001	Hereditary disorder of the urinary system (disorder)
4312226	Autosomal recessive hereditary disorder	85995004	Autosomal recessive hereditary disorder (disorder)
4312226	Autosomal recessive hereditary disorder	85995004	Hereditary disorder trait (autosomal)
4312226	Autosomal recessive hereditary disorder	85995004	Autosomal recessive hereditary disorder
4312226	Autosomal recessive hereditary disorder	85995004	Recessive hereditary disorder (autosomal)
4180159	Hereditary disorder of immune system	363138005	Hereditary disorder of immune system (disorder)
4180159	Hereditary disorder of immune system	363138005	Hereditary disorder of immune system
132446	Congenital anomaly of skin	199879009	Congenital cutaneous anomaly
132446	Congenital anomaly of skin	199879009	Congenital skin anomalies
132446	Congenital anomaly of skin	199879009	Congenital anomaly of skin
132446	Congenital anomaly of skin	199879009	Congenital malformation of the skin
132446	Congenital anomaly of skin	199879009	Congenital anomaly of skin (disorder)
440389	Mental retardation	91138005	MR - Mental retardation
440389	Mental retardation	91138005	Mental retardation
440389	Mental retardation	91138005	Mental retardation (disorder)
4210998	Craniosynostosis syndrome	57219006	Craniostosis
4210998	Craniosynostosis syndrome	57219006	Congenital ossification of cranial sutures
4210998	Craniosynostosis syndrome	57219006	CSO - Craniosynostosis
4210998	Craniosynostosis syndrome	57219006	Premature closure of cranial sutures
4210998	Craniosynostosis syndrome	57219006	Premature cranial suture closure
4210998	Craniosynostosis syndrome	57219006	Craniosynostosis
4210998	Craniosynostosis syndrome	57219006	Craniosynostosis syndrome (disorder)
4210998	Craniosynostosis syndrome	57219006	Craniosynostosis syndrome
4210998	Craniosynostosis syndrome	57219006	Craniostenosis
4210998	Craniosynostosis syndrome	57219006	Congenital ossification of sutures of skull
4220676	Multiple system malformation syndrome	82354003	Multiple system malformation syndrome (disorder)
4220676	Multiple system malformation syndrome	82354003	Multiple system malformation syndrome
4176947	Hereditary disorder of the integument	363185004	Hereditary disorder of the integument (disorder)
4176947	Hereditary disorder of the integument	363185004	Hereditary disorder of the integument
377085	Congenital anomaly of brain	57148006	Congenital anomaly of brain
377085	Congenital anomaly of brain	57148006	Congenital disease of brain
377085	Congenital anomaly of brain	57148006	Deformity of brain
377085	Congenital anomaly of brain	57148006	Congenital anomaly of brain (disorder)
377085	Congenital anomaly of brain	57148006	Congenital brain anomaly
4180314	Hereditary disorder of nervous system	363235000	Hereditary disorder of nervous system (disorder)
4180314	Hereditary disorder of nervous system	363235000	Hereditary disorder of nervous system
45766714	Inflammatory dermatosis	703938007	Inflammatory dermatosis
45766714	Inflammatory dermatosis	703938007	Inflammatory dermatosis (disorder)
45766714	Inflammatory dermatosis	703938007	Dermatitis
4312226	Autosomal recessive hereditary disorder	85995004	Autosomal recessive hereditary disorder (disorder)
4312226	Autosomal recessive hereditary disorder	85995004	Hereditary disorder trait (autosomal)
4312226	Autosomal recessive hereditary disorder	85995004	Autosomal recessive hereditary disorder
4312226	Autosomal recessive hereditary disorder	85995004	Recessive hereditary disorder (autosomal)
40277917	Intellectual disability	110359009	Intellectual disability
40277917	Intellectual disability	110359009	Intellectual developmental disorder
40277917	Intellectual disability	110359009	Mental retardation
40277917	Intellectual disability	110359009	Intellectual disability (disorder)
4178826	Hereditary disorder of musculoskeletal system	363212003	Hereditary disorder of musculoskeletal system
4178826	Hereditary disorder of musculoskeletal system	363212003	Hereditary disorder of musculoskeletal system (disorder)
381114	Microcephalus	1829003	Microcephalus (disorder)
381114	Microcephalus	1829003	Nanocephaly
381114	Microcephalus	1829003	Microcephalus
381114	Microcephalus	1829003	Micrencephaly
381114	Microcephalus	1829003	Microcephaly
4019094	Congenital agammaglobulinemia	116133005	Congenital agammaglobulinemia
4019094	Congenital agammaglobulinemia	116133005	Congenital agammaglobulinemia (disorder)
4019094	Congenital agammaglobulinemia	116133005	Congenital agammaglobulinaemia
434003	Glycogen storage disease	29633007	GSD - Glycogen storage disease
434003	Glycogen storage disease	29633007	Glycogen storage disease (disorder)
434003	Glycogen storage disease	29633007	Glycogenosis
434003	Glycogen storage disease	29633007	Glycogen storage disease
4312226	Autosomal recessive hereditary disorder	85995004	Autosomal recessive hereditary disorder (disorder)
4312226	Autosomal recessive hereditary disorder	85995004	Hereditary disorder trait (autosomal)
4312226	Autosomal recessive hereditary disorder	85995004	Autosomal recessive hereditary disorder
4312226	Autosomal recessive hereditary disorder	85995004	Recessive hereditary disorder (autosomal)
4149321	Severe depression	310497006	Severe depression
4149321	Severe depression	310497006	Severe depression (disorder)
4282096	Major depression, single episode	36923009	Major depression, single episode
4282096	Major depression, single episode	36923009	Major depressive disorder, single episode
4282096	Major depression, single episode	36923009	Major depression, single episode (disorder)
36714389	Moderately severe major depression	719592004	Moderately severe major depression (disorder)
36714389	Moderately severe major depression	719592004	Moderately severe major depression
4102937	Metaphyseal chondrodysplasia	28681006	Metaphyseal chondrodysplasia (disorder)
4102937	Metaphyseal chondrodysplasia	28681006	Metaphyseal chondrodysplasia
4102937	Metaphyseal chondrodysplasia	28681006	Metaphyseal dysostosis
440076	Short stature disorder	237836003	Short stature disorder (disorder)
440076	Short stature disorder	237836003	Short stature disorder
440076	Short stature disorder	237836003	Short stature
440076	Short stature disorder	237836003	Small stature
440076	Short stature disorder	237836003	SS - Short stature
4178826	Hereditary disorder of musculoskeletal system	363212003	Hereditary disorder of musculoskeletal system
4178826	Hereditary disorder of musculoskeletal system	363212003	Hereditary disorder of musculoskeletal system (disorder)
4006473	Autosomal dominant hereditary disorder	11164009	Autosomal dominant hereditary disorder
4006473	Autosomal dominant hereditary disorder	11164009	AD - Autosomal dominant
4006473	Autosomal dominant hereditary disorder	11164009	Autosomal dominant hereditary disorder (disorder)
4274970	Multiple malformation syndrome with facial defects as major feature	65094009	Multiple malformation syndrome with facial defects as major feature (disorder)
4274970	Multiple malformation syndrome with facial defects as major feature	65094009	Multiple malformation syndrome with facial defects as major feature
4100976	Severe combined immunodeficiency with low T- and B-cell numbers	190997006	Severe combined immunodeficiency with low T- and B-cell numbers
4100976	Severe combined immunodeficiency with low T- and B-cell numbers	190997006	Severe combined immunodeficiency with low T- and B-cell numbers (disorder)
4179989	Autosomal recessive SCID	362993009	Autosomal recessive severe combined immunodeficiency disease (disorder)
4179989	Autosomal recessive SCID	362993009	Autosomal recessive severe combined immunodeficiency disease
4179989	Autosomal recessive SCID	362993009	Autosomal recessive SCID
42872722	Severe major depression	450714000	Severe major depression
42872722	Severe major depression	450714000	Severe major depression (disorder)
4261826	Disease due to Phlebovirus	35620001	Disease due to Phlebovirus
4261826	Disease due to Phlebovirus	35620001	Disease caused by Phlebovirus
4261826	Disease due to Phlebovirus	35620001	Disease caused by Phlebovirus (disorder)
4146135	Febrile leukopenia	427245000	Febrile leukopenia (disorder)
4146135	Febrile leukopenia	427245000	Febrile leukopenia
4146135	Febrile leukopenia	427245000	Febrile leucopenia
432870	Thrombocytopenic disorder	302215000	Thrombocytopenia
432870	Thrombocytopenic disorder	302215000	Thrombocytopenic disorder (disorder)
432870	Thrombocytopenic disorder	302215000	Thrombocytopenic disorder
4282316	Recurrent major depression	66344007	Recurrent major depression (disorder)
4282316	Recurrent major depression	66344007	Recurrent major depressive disorder
4282316	Recurrent major depression	66344007	Recurrent major depression
440389	Mental retardation	91138005	MR - Mental retardation
440389	Mental retardation	91138005	Mental retardation
440389	Mental retardation	91138005	Mental retardation (disorder)
377085	Congenital anomaly of brain	57148006	Congenital anomaly of brain
377085	Congenital anomaly of brain	57148006	Congenital disease of brain
377085	Congenital anomaly of brain	57148006	Deformity of brain
377085	Congenital anomaly of brain	57148006	Congenital anomaly of brain (disorder)
377085	Congenital anomaly of brain	57148006	Congenital brain anomaly
4028271	X-linked hereditary disease	128430005	X-linked hereditary disease (disorder)
4028271	X-linked hereditary disease	128430005	X-linked hereditary disease
4274970	Multiple malformation syndrome with facial defects as major feature	65094009	Multiple malformation syndrome with facial defects as major feature (disorder)
4274970	Multiple malformation syndrome with facial defects as major feature	65094009	Multiple malformation syndrome with facial defects as major feature
4180314	Hereditary disorder of nervous system	363235000	Hereditary disorder of nervous system (disorder)
4180314	Hereditary disorder of nervous system	363235000	Hereditary disorder of nervous system
4049221	Hearing loss associated with syndrome	232333009	Hearing loss associated with syndrome
4049221	Hearing loss associated with syndrome	232333009	Hearing loss associated with syndrome (disorder)
4049221	Hearing loss associated with syndrome	232333009	Syndromal deafness
4181326	Hereditary disorder of the visual system	363343008	Hereditary disorder of the visual system (disorder)
4181326	Hereditary disorder of the visual system	363343008	Hereditary disorder of the visual system
40277917	Intellectual disability	110359009	Intellectual disability
40277917	Intellectual disability	110359009	Intellectual developmental disorder
40277917	Intellectual disability	110359009	Mental retardation
40277917	Intellectual disability	110359009	Intellectual disability (disorder)
4318525	Congenital anomaly of optic nerve	95502000	Congenital anomaly of optic nerve (disorder)
4318525	Congenital anomaly of optic nerve	95502000	Congenital anomaly of optic nerve
36716806	Congenital atrophy of optic nerve	722990003	Congenital optic atrophy
36716806	Congenital atrophy of optic nerve	722990003	Congenital atrophy of optic nerve
36716806	Congenital atrophy of optic nerve	722990003	Congenital atrophy of optic nerve (disorder)
4176645	Auditory system hereditary disorder	362991006	Auditory system hereditary disorder
4176645	Auditory system hereditary disorder	362991006	Auditory system hereditary disorder (disorder)
381114	Microcephalus	1829003	Microcephalus (disorder)
381114	Microcephalus	1829003	Nanocephaly
381114	Microcephalus	1829003	Microcephalus
381114	Microcephalus	1829003	Micrencephaly
381114	Microcephalus	1829003	Microcephaly
434895	Congenital neutropenia	89655007	Kostmann's syndrome
434895	Congenital neutropenia	89655007	Severe infantile genetic agranulocytosis
434895	Congenital neutropenia	89655007	Congenital neutropenia
434895	Congenital neutropenia	89655007	Congenital neutropenia (disorder)
434895	Congenital neutropenia	89655007	Severe infantile genetic neutropenia
434895	Congenital neutropenia	89655007	Infantile genetic agranulocytosis
434895	Congenital neutropenia	89655007	Severe congenital neutropenia
434895	Congenital neutropenia	89655007	Primary neutropenia
44782478	Hereditary cancer-predisposing syndrome	699346009	Hereditary neoplastic syndrome
44782478	Hereditary cancer-predisposing syndrome	699346009	Hereditary cancer-predisposing syndrome
44782478	Hereditary cancer-predisposing syndrome	699346009	Hereditary cancer-predisposing syndrome (disorder)
4028271	X-linked hereditary disease	128430005	X-linked hereditary disease (disorder)
4028271	X-linked hereditary disease	128430005	X-linked hereditary disease
4105263	Nutritional wasting	281583001	Nutritional wasting
4105263	Nutritional wasting	281583001	Nutritional wasting (disorder)
4119133	Nutritional stunting	302869005	Nutritional development retardation
4119133	Nutritional stunting	302869005	Nutritional stunting
4119133	Nutritional stunting	302869005	Nutritional stunting (disorder)
4119133	Nutritional stunting	302869005	Nutritional growth failure
443883	Acute disease	2704003	Acute disease (disorder)
443883	Acute disease	2704003	Acute disease
4105263	Nutritional wasting	281583001	Nutritional wasting
4105263	Nutritional wasting	281583001	Nutritional wasting (disorder)
4176947	Hereditary disorder of the integument	363185004	Hereditary disorder of the integument (disorder)
4176947	Hereditary disorder of the integument	363185004	Hereditary disorder of the integument
4105584	Congenital alopecia	2965006	Naevoid congenital alopecia
4105584	Congenital alopecia	2965006	Congenital alopecia
4105584	Congenital alopecia	2965006	Congenital alopecia (disorder)
4105584	Congenital alopecia	2965006	Congenital atrichosis
4105584	Congenital alopecia	2965006	Nevoid congenital alopecia
4179989	Autosomal recessive SCID	362993009	Autosomal recessive severe combined immunodeficiency disease (disorder)
4179989	Autosomal recessive SCID	362993009	Autosomal recessive severe combined immunodeficiency disease
4179989	Autosomal recessive SCID	362993009	Autosomal recessive SCID
138864	Congenital anomaly of nail	35964007	Congenital anomaly of nail (disorder)
138864	Congenital anomaly of nail	35964007	Congenital deformity of nail
138864	Congenital anomaly of nail	35964007	Congenital malformation of nails
138864	Congenital anomaly of nail	35964007	Congenital anomaly of nail
132706	Disorder of nail	17790008	Disorder of nail (disorder)
132706	Disorder of nail	17790008	Disorder of nail
132706	Disorder of nail	17790008	Nail disease
4028271	X-linked hereditary disease	128430005	X-linked hereditary disease (disorder)
4028271	X-linked hereditary disease	128430005	X-linked hereditary disease
4180314	Hereditary disorder of nervous system	363235000	Hereditary disorder of nervous system (disorder)
4180314	Hereditary disorder of nervous system	363235000	Hereditary disorder of nervous system
40491902	Mitochondrial encephalomyopathy	447292006	Mitochondrial encephalomyopathy
40491902	Mitochondrial encephalomyopathy	447292006	Mitochondrial encephalomyopathy (disorder)
40491902	Mitochondrial encephalomyopathy	447292006	Mitochondrial myoencephalopathy
4178826	Hereditary disorder of musculoskeletal system	363212003	Hereditary disorder of musculoskeletal system
4178826	Hereditary disorder of musculoskeletal system	363212003	Hereditary disorder of musculoskeletal system (disorder)
4220676	Multiple system malformation syndrome	82354003	Multiple system malformation syndrome (disorder)
4220676	Multiple system malformation syndrome	82354003	Multiple system malformation syndrome
440389	Mental retardation	91138005	MR - Mental retardation
440389	Mental retardation	91138005	Mental retardation
440389	Mental retardation	91138005	Mental retardation (disorder)
4028271	X-linked hereditary disease	128430005	X-linked hereditary disease (disorder)
4028271	X-linked hereditary disease	128430005	X-linked hereditary disease
40277917	Intellectual disability	110359009	Intellectual disability
40277917	Intellectual disability	110359009	Intellectual developmental disorder
40277917	Intellectual disability	110359009	Mental retardation
40277917	Intellectual disability	110359009	Intellectual disability (disorder)
4098893	Hereditary eosinophilia	191358004	Hereditary eosinophilia (disorder)
4098893	Hereditary eosinophilia	191358004	Hereditary eosinophilia
4100976	Severe combined immunodeficiency with low T- and B-cell numbers	190997006	Severe combined immunodeficiency with low T- and B-cell numbers
4100976	Severe combined immunodeficiency with low T- and B-cell numbers	190997006	Severe combined immunodeficiency with low T- and B-cell numbers (disorder)
4179989	Autosomal recessive SCID	362993009	Autosomal recessive severe combined immunodeficiency disease (disorder)
4179989	Autosomal recessive SCID	362993009	Autosomal recessive severe combined immunodeficiency disease
4179989	Autosomal recessive SCID	362993009	Autosomal recessive SCID
442077	Anxiety disorder	197480006	Anxiety disorder (disorder)
442077	Anxiety disorder	197480006	Anxiety disorder
42872411	Severe major depression, single episode	251000119105	Severe major depression, single episode
42872411	Severe major depression, single episode	251000119105	Severe major depression, single episode (disorder)
45769438	Acute severe exacerbation of asthma	708090002	Acute severe exacerbation of asthma
45769438	Acute severe exacerbation of asthma	708090002	Acute severe exacerbation of asthma (disorder)
4145356	Severe persistent asthma	426656000	Severe persistent asthma
4145356	Severe persistent asthma	426656000	Severe persistent asthma (disorder)
4145356	Severe persistent asthma	426656000	Severe persistent asthma
4145356	Severe persistent asthma	426656000	Severe persistent asthma (disorder)
4190397	Multiple malformation syndrome with limb defect as major feature	41443008	Multiple malformation syndrome with limb defect as major feature
4190397	Multiple malformation syndrome with limb defect as major feature	41443008	Multiple malformation syndrome with limb defect as major feature (disorder)
440389	Mental retardation	91138005	MR - Mental retardation
440389	Mental retardation	91138005	Mental retardation
440389	Mental retardation	91138005	Mental retardation (disorder)
380378	Epilepsy	84757009	Epileptic disorder
380378	Epilepsy	84757009	Epilepsy (disorder)
380378	Epilepsy	84757009	EP - Epilepsy
380378	Epilepsy	84757009	Epileptic
380378	Epilepsy	84757009	Epilepsy
4180314	Hereditary disorder of nervous system	363235000	Hereditary disorder of nervous system (disorder)
4180314	Hereditary disorder of nervous system	363235000	Hereditary disorder of nervous system
4312226	Autosomal recessive hereditary disorder	85995004	Autosomal recessive hereditary disorder (disorder)
4312226	Autosomal recessive hereditary disorder	85995004	Hereditary disorder trait (autosomal)
4312226	Autosomal recessive hereditary disorder	85995004	Autosomal recessive hereditary disorder
4312226	Autosomal recessive hereditary disorder	85995004	Recessive hereditary disorder (autosomal)
40277917	Intellectual disability	110359009	Intellectual disability
40277917	Intellectual disability	110359009	Intellectual developmental disorder
40277917	Intellectual disability	110359009	Mental retardation
40277917	Intellectual disability	110359009	Intellectual disability (disorder)
4301416	Congenital anomaly of digit	403855001	Congenital anomaly of digit (disorder)
4301416	Congenital anomaly of digit	403855001	Congenital anomaly of digit
4301416	Congenital anomaly of digit	403855001	Developmental anomaly of digits
4301416	Congenital anomaly of digit	403855001	Perodactylia
4301416	Congenital anomaly of digit	403855001	Congenital malformation of digit
4178826	Hereditary disorder of musculoskeletal system	363212003	Hereditary disorder of musculoskeletal system
4178826	Hereditary disorder of musculoskeletal system	363212003	Hereditary disorder of musculoskeletal system (disorder)
4008737	Congenital anomaly of anus	11194003	Congenital anomaly of anus (disorder)
4008737	Congenital anomaly of anus	11194003	Congenital anomaly of anus
4309222	Congenital anomaly of skeletal bone	8447006	Congenital skeletal anomaly
4309222	Congenital anomaly of skeletal bone	8447006	Congenital anomaly of skeletal bone (disorder)
4309222	Congenital anomaly of skeletal bone	8447006	Congenital anomaly of skeletal bone
4309222	Congenital anomaly of skeletal bone	8447006	Congenital malformation of skeletal bone
4309222	Congenital anomaly of skeletal bone	8447006	Anomaly of skeletal development
36715579	Acquired hearing loss	721294001	Acquired hearing loss
36715579	Acquired hearing loss	721294001	Acquired hearing impairment
36715579	Acquired hearing loss	721294001	Acquired hearing loss (disorder)
45772124	Severe hearing loss	3561000119106	Severe hearing loss (disorder)
45772124	Severe hearing loss	3561000119106	Severe hearing loss
4191479	Allergic asthma	389145006	Allergic asthma
4191479	Allergic asthma	389145006	Allergic atopic asthma
4191479	Allergic asthma	389145006	Allergic asthma (disorder)
4191479	Allergic asthma	389145006	Atopic asthma
45769438	Acute severe exacerbation of asthma	708090002	Acute severe exacerbation of asthma
45769438	Acute severe exacerbation of asthma	708090002	Acute severe exacerbation of asthma (disorder)
42536525	Allergic disorder of respiratory tract	735445000	Allergic disorder of respiratory tract (disorder)
42536525	Allergic disorder of respiratory tract	735445000	Allergic disorder of respiratory tract
437249	Recurrent manic episodes	191590005	Recurrent manic episodes
437249	Recurrent manic episodes	191590005	Recurrent manic episodes (disorder)
443732	Disorder due to type 2 diabetes mellitus	422014003	Disorder due to type 2 diabetes mellitus (disorder)
443732	Disorder due to type 2 diabetes mellitus	422014003	Disorder due to type II diabetes mellitus
443732	Disorder due to type 2 diabetes mellitus	422014003	Disorder due to type 2 diabetes mellitus
376683	Nonproliferative diabetic retinopathy	390834004	BDR - Background diabetic retinopathy
376683	Nonproliferative diabetic retinopathy	390834004	Background diabetic retinopathy
376683	Nonproliferative diabetic retinopathy	390834004	NPDR - Non proliferative diabetic retinopathy
376683	Nonproliferative diabetic retinopathy	390834004	Non proliferative diabetic retinopathy
376683	Nonproliferative diabetic retinopathy	390834004	Nonproliferative diabetic retinopathy
376683	Nonproliferative diabetic retinopathy	390834004	Nonproliferative retinopathy co-occurrent and due to diabetes mellitus (disorder)
376683	Nonproliferative diabetic retinopathy	390834004	Nonproliferative retinopathy co-occurrent and due to diabetes mellitus
